joint1,joint2,joint3,joint4,joint5,joint5,isCollision
-0.0278854,-2.04792,-2.09243,-2.39907,-0.955826,-1.6725,0
-2.24223,-0.998394,-2.62887,2.72209,-0.633445,0.822059,0
-0.436485,-2.50846,-1.57384,2.87309,2.55225,-0.168615,0
-1.82647,-3.07775,-1.19148,-0.588994,-1.02146,-0.44254,0
2.15056,0.125949,-0.0902091,0.269927,0.111215,1.79249,0
-1.08555,-0.713437,-2.04817,2.95723,-0.332003,-1.32509,0
0.0131031,0.0823904,2.82933,2.15229,2.04616,-2.36019,0
-1.92666,-0.790956,0.93523,0.418578,-1.1984,-0.128303,1
0.476001,2.11665,-3.01792,-1.15447,-1.12808,0.227492,1
-1.71414,1.10487,-2.09888,-3.06208,-1.38638,-1.36755,1
-2.06627,2.86877,-2.90578,-2.70528,0.420559,0.834764,1
0.238967,2.31824,1.65871,-1.65794,0.429555,-2.50759,1
-0.45834,-3.07755,0.404997,-2.95989,-0.801163,-0.366553,0
0.706125,0.874129,-2.86726,2.25532,2.62121,-0.696096,0
-3.11579,1.65586,-2.75412,2.64478,-0.655321,-2.30026,1
0.718265,-2.14679,-1.25932,-1.76503,-0.503773,1.80483,1
-2.47188,0.701623,-1.50474,0.309951,-1.72546,-1.23009,0
-1.7162,0.663648,0.19501,-0.842541,1.85373,-0.215104,1
-0.460501,0.00363696,0.713814,1.15581,-0.0672506,-0.0667447,1
1.65078,-2.93441,1.22007,2.07866,0.576343,-0.287496,1
-3.03282,-2.16398,-2.68469,2.61192,-1.44261,0.636121,1
-1.64784,-1.03805,-1.70952,-0.339019,0.714565,1.34949,1
0.552228,-0.698792,-1.30877,0.99286,0.323475,2.66758,0
0.106415,-1.67217,1.82446,-0.836408,-2.10666,2.02721,0
2.26384,3.03239,-0.961025,1.13193,0.150657,0.91697,0
0.617787,0.764083,-3.12569,-0.110873,2.0318,-1.29128,1
-3.09029,0.726282,1.34605,0.61915,1.09731,2.30047,1
0.0792737,2.15295,0.0136395,-1.71744,-1.71488,-2.58516,1
0.773114,2.96849,1.25288,2.30565,-0.0252141,0.813592,0
-2.84411,2.03882,1.13763,-1.07475,-2.72015,-1.22758,0
1.77342,2.24224,0.468983,0.242108,0.0469623,-1.59319,0
2.09336,2.5646,-1.69462,-2.96337,-0.505617,1.13747,1
0.940278,2.702,1.45398,-0.0333903,-1.01449,-0.682194,1
0.137171,1.54532,2.21648,1.35455,2.72093,2.09529,0
-0.301262,2.89977,0.574163,0.183687,2.60922,2.40607,1
2.62645,-2.14894,1.31543,-0.770899,-2.73185,-2.71163,0
1.19148,0.831214,0.618151,-0.81998,-2.36227,-0.542119,0
-2.75174,-0.802217,-2.39783,1.67358,-1.60082,-1.01965,0
0.529677,2.80235,-2.84252,0.49596,-1.79488,-2.82871,1
-2.8433,-1.90934,0.448482,1.61809,2.19088,2.70542,1
-1.57772,0.332441,-0.969072,-1.85862,1.68158,1.65648,1
-0.664635,0.758573,0.947945,-2.79521,1.77047,1.07958,1
1.11572,-0.36108,-0.991514,2.19894,-0.629982,-2.9728,0
-1.02142,0.0808231,-2.74937,-2.7857,2.91181,0.956795,0
-2.23703,-1.3443,2.72375,2.67676,0.0782589,1.77991,1
2.26861,3.01639,1.27273,-0.804861,-0.449525,-2.70013,0
2.54788,0.0743935,0.0270132,2.78747,-0.950516,1.52361,1
0.679025,-0.128785,2.90705,0.603881,2.48279,-2.52516,0
-2.90631,1.76583,1.54378,-0.343019,1.43149,-0.94144,1
-2.80936,-1.06405,0.561208,-2.66603,-2.12352,2.73824,1
1.83112,-2.19015,-2.97753,0.94848,2.95735,-2.87805,0
-2.87133,-2.9992,-0.104905,1.06316,2.4461,-0.183621,1
0.932169,-1.90399,2.32706,-1.49185,-3.07049,1.31443,0
-1.83051,2.53263,-0.690029,0.380875,1.08874,0.299993,0
1.99294,1.03798,-2.41237,-1.27008,-0.833639,-1.47886,0
1.87514,0.375248,0.356804,0.788268,-2.84065,-1.16023,0
-2.57224,-3.11511,-2.14133,1.1134,2.04421,0.984979,1
0.0962626,2.10619,-1.48851,3.04763,2.69744,-0.999577,0
-1.99506,-2.33851,1.0417,-2.25317,0.212205,-0.100406,1
2.66292,-0.796473,-2.38519,-1.66482,-2.87816,-1.2028,0
-2.65777,-1.29922,0.0462069,-1.92105,-2.61775,1.16254,0
2.94961,1.6793,2.50417,-1.75232,1.09262,-0.747439,0
-0.340482,-0.0737122,0.412957,-1.18619,-2.51818,-0.635175,1
-0.448895,2.93464,-0.39325,-0.531432,-0.88775,-0.206524,0
-1.68135,1.55795,1.11954,1.3018,-2.4173,2.33783,0
0.430151,-1.93901,-0.305927,1.5146,-3.04854,0.244633,1
-3.00546,2.83112,2.06623,0.470794,-1.86517,3.0024,1
0.00558933,-2.29308,0.643202,-0.256312,0.0588871,-1.23442,1
2.07171,1.85796,-1.04579,-2.69884,1.89981,0.55791,0
-2.9585,-1.15017,0.636529,0.234426,1.76433,0.572581,1
1.4144,0.0579999,0.502672,1.89007,0.905263,-1.36602,0
-1.0593,-2.21646,2.47755,-0.590032,1.85216,0.642358,0
-1.18556,-0.787798,1.73993,2.3043,-2.51483,-0.844188,0
1.45703,2.98439,2.70536,1.21433,-2.22358,-1.3743,0
0.168063,-2.90124,-0.052931,-1.9973,-0.0759742,2.03191,1
0.10534,1.44736,-1.99308,0.653898,-0.849864,2.13987,0
-1.52961,1.86018,2.27781,-2.09932,-1.51639,-1.79011,1
-2.6243,1.80798,-2.109,1.0815,-0.873796,-0.45479,0
0.305808,-0.608685,-1.29442,-0.969688,-1.77443,1.46904,1
-2.51657,-1.80732,-1.09552,0.426591,0.0400261,-2.29666,0
2.1423,0.349101,-1.70953,1.71266,-2.66225,1.34683,0
-1.28264,1.51315,2.08192,1.0057,1.66086,0.0535791,1
2.54784,-0.649739,-2.87512,-0.0628595,-2.63429,-0.518692,1
-1.66401,0.777345,-0.333883,-1.93531,-3.12781,0.159979,1
0.276204,0.449767,-1.39461,0.558811,0.795296,-1.28375,1
-1.88917,-1.72808,2.37546,-1.47318,-1.39725,-1.4334,0
-0.818606,-2.68281,1.99337,2.44094,0.0526971,0.857336,0
2.65422,0.0437661,1.94669,2.65991,1.75484,-2.44265,0
-2.91603,-0.551797,-1.25375,-3.12982,-1.60879,2.56904,1
-0.757714,-0.915857,1.54162,1.35341,1.21214,-2.64603,0
1.0062,-1.22318,0.197741,1.53163,0.136472,2.20878,0
2.69786,0.424198,0.978393,2.21089,-0.777822,1.02874,1
-1.10029,0.920551,1.86854,0.319531,1.74815,0.787322,0
1.63387,-1.45687,-2.36526,1.78427,-0.736246,1.1306,1
-0.430659,-2.17045,0.856031,2.46876,-1.40198,-0.376786,1
-2.09908,1.53205,-2.85587,3.10558,1.35377,-0.770125,0
-2.75012,2.80302,-2.66541,-1.34571,-0.834586,-1.86246,1
1.33389,-2.67236,-1.28619,-2.77701,0.349712,0.479346,1
-2.36331,-2.17636,-0.529697,0.607942,-2.31271,-0.00905271,0
0.0360148,-2.89672,2.64655,1.34193,-0.205539,2.47857,1
0.778206,-3.04733,1.77765,-1.05896,-3.10629,1.25548,1
-1.34667,-0.141073,0.710242,1.80803,-2.85054,0.647786,0
-0.638045,-2.73753,-1.16894,2.88841,-2.62578,1.77935,1
-0.933504,2.57874,2.04237,1.45348,0.0866493,2.52534,0
-2.80935,2.2227,1.19074,1.60425,2.10175,0.0167992,1
-2.53322,1.45709,0.896212,-2.3585,-0.0267134,-1.02295,0
0.522049,1.05995,-0.504425,-1.78474,1.96132,-1.77077,1
-2.99575,-3.11065,0.793448,2.23378,0.923585,-0.697285,0
-1.6624,-1.93553,-2.77948,-3.01809,-2.76329,1.76713,0
2.3775,-0.746928,2.81523,0.0953378,2.376,1.25666,1
2.66056,-1.35677,1.74457,-1.66274,1.02427,-0.313794,1
0.51576,0.686612,2.68128,-0.300578,0.755689,0.593122,0
-3.08839,-2.20148,0.681675,1.09612,1.3849,1.80489,1
1.1526,0.295103,1.26825,-0.279057,-1.73356,1.57213,0
0.991076,0.661573,1.14737,2.61645,0.742778,-2.64336,0
1.19643,1.44614,-2.00914,-2.57439,-1.33479,3.01939,0
-1.22181,-0.624716,0.261972,0.344219,-3.06069,-0.575563,1
2.23664,0.186344,0.31813,-2.80007,0.69082,-0.0708682,1
-0.593625,1.25516,-2.30242,1.49808,-2.41976,0.187615,0
2.8621,-1.04561,-2.51973,1.56306,-0.888373,2.78586,1
-1.23639,-0.141583,-2.46511,0.743519,-0.788737,1.9335,1
0.693434,0.971114,0.578172,2.82109,-0.369105,2.06418,0
-1.11413,-0.115662,-2.02769,1.41445,2.27475,2.77591,0
1.6756,0.141635,-2.28119,-2.90203,-1.63748,1.32819,1
2.83715,2.89964,-2.32706,2.68349,3.10062,1.98627,0
-0.9408,0.906917,0.512481,1.13378,-1.01306,-0.0387211,1
-0.334337,1.71216,1.4211,2.25683,-0.0033394,-3.05228,0
-1.5064,1.27304,-0.691472,2.59215,-2.00833,-1.9416,1
1.96046,1.48939,-2.65231,0.25295,-0.564552,0.409844,1
0.678858,-0.762059,2.26228,0.0878422,-2.26724,-1.12277,1
0.56786,1.8249,-3.08912,0.402454,3.04668,1.57618,0
2.74844,0.590485,-3.04326,-0.00946289,-0.0664504,2.74207,1
2.07312,-0.420535,1.2743,-0.146547,-0.619163,-2.21785,1
-3.11065,1.70673,0.110784,2.86004,-2.21368,-1.95805,0
1.9817,2.14817,-0.103358,-2.14992,-1.64537,-1.87912,1
2.38965,-1.52541,2.31855,-1.74174,0.26345,-0.990096,1
-1.30517,1.66726,0.957201,2.55775,0.962989,-3.03027,0
0.275477,-1.90481,-0.0352475,-1.95669,-0.584428,1.27377,1
1.02249,-2.17353,-1.5907,2.15243,-1.22358,-0.124148,0
1.42369,-1.31573,3.07558,-0.248167,-0.787278,-2.54771,0
1.0335,2.50342,-2.78405,-2.27862,-0.503223,1.07644,1
0.975419,-2.03973,1.13986,0.200519,-2.8472,2.83089,1
1.96508,1.04286,0.0803191,-1.00118,0.491908,-0.770758,0
-1.82986,-0.559336,-1.88735,-2.39068,-1.06375,1.00973,0
2.65147,-0.607193,2.36455,1.79287,0.335444,2.62976,0
-0.765397,2.94906,-0.697931,-0.946061,0.225555,2.91306,1
-2.6109,0.263922,-1.6107,0.184881,-1.71523,-1.7128,0
-2.61657,2.49515,2.9783,1.15683,-1.59089,-0.624879,1
1.3757,1.4808,2.97719,2.69338,0.98929,1.48529,1
-1.56653,2.76827,1.15547,0.325976,-0.85162,0.331221,1
1.36417,1.26062,-0.0835161,0.320218,1.05973,-2.38772,0
-2.59967,1.86449,-2.60767,-1.03173,-1.3224,-0.693824,0
0.651432,0.440675,0.570572,0.951803,-0.702859,2.37484,1
1.6414,-3.01209,-0.111599,2.9127,-0.964753,1.4214,0
1.18957,-0.0711453,-1.22679,2.75233,-1.54604,-2.08207,1
2.62431,-2.2653,1.89298,1.35263,2.00204,0.102776,0
0.831513,2.96866,-1.68111,-2.39594,0.111104,0.309624,0
2.33091,2.3029,2.0061,1.0111,1.08802,0.235797,0
0.733441,3.03683,-1.10222,-2.8853,-2.18223,2.08563,1
-1.30894,-0.370412,-1.288,-1.53292,1.56672,0.300371,0
1.2206,-0.695543,-0.814977,-2.19206,-0.167448,-0.81781,0
0.817888,1.20439,-1.98423,-0.22512,0.511927,0.553836,0
2.30964,-1.40221,1.74486,1.7529,-2.87435,-2.11847,0
-0.925556,1.25349,-1.60435,2.80542,-1.47371,-2.31034,1
-0.764938,-1.2899,3.00551,-2.64289,-2.96198,2.07302,0
0.751392,-0.391211,2.86295,0.669234,-0.196567,1.56663,1
-0.38176,-1.06053,-0.0849705,1.12395,-2.69546,-2.02831,1
-1.96805,0.418997,-2.72741,-1.40148,1.41283,1.76648,1
-0.928397,1.3576,-1.66417,-0.500861,3.04761,-0.3196,1
2.8292,-2.72185,1.88676,0.182958,-2.02708,-2.20088,1
-0.30265,2.916,2.80109,0.164499,0.725586,-1.41042,1
-0.669847,1.00094,1.8798,1.90559,-1.28821,0.915831,1
0.786255,1.13919,-0.875735,-2.72739,-0.0279059,2.07822,1
-2.43611,1.73434,-2.20802,-2.09066,3.11084,2.64627,0
2.03242,2.84969,1.26456,3.01843,-1.82249,-1.40688,1
2.94924,-1.82716,-0.792817,0.954437,0.821218,-2.7658,1
0.348635,1.65543,1.92314,1.60844,-1.40635,-0.607407,0
0.819535,2.48825,2.9467,-0.505248,0.942486,1.07926,1
-2.41859,-1.84393,-1.70769,-2.13217,2.49532,2.04236,1
-1.52977,0.966035,-2.18833,-2.74964,1.53631,-3.042,0
-2.76327,2.50126,-0.750506,-0.60056,0.333448,-2.1073,1
-1.42936,-1.38424,2.42727,-2.5579,-0.288111,-1.04662,0
-2.27514,-2.12774,2.49615,-0.197092,0.722299,0.280828,0
-3.05877,1.97341,-1.1781,-2.85304,-1.24001,-1.44757,1
-2.9261,1.47315,-0.679017,1.72079,0.554286,1.49394,1
-0.0317704,0.40607,-2.05168,1.53326,-2.02772,-2.83883,1
2.48426,-2.39065,1.41955,2.22677,-2.18306,0.933626,0
2.48102,0.533148,0.869023,1.55007,3.1381,0.812427,0
-0.636943,2.49488,-2.7662,-0.387951,-0.980983,2.3274,1
3.13119,1.79351,-0.331785,-0.432662,2.31997,2.64049,1
-1.16071,-1.89585,-1.15326,-0.156918,-0.988343,-1.42032,1
1.49294,-0.173585,-0.942915,-3.01479,-1.66774,0.602016,0
2.40711,1.85677,-1.9975,2.75034,-1.72731,1.88257,0
2.15581,1.53848,-1.91117,1.58588,-2.67492,-1.49618,1
-2.20373,-0.970979,0.864045,1.97649,-0.352837,2.07875,1
2.52103,-1.6984,-0.844437,-1.9405,2.28131,1.70144,1
-1.17153,-3.03053,1.35102,2.53358,-2.65691,1.24168,0
-1.03031,-0.54241,2.15213,-3.09398,1.08297,-3.11806,0
-0.679659,1.80419,0.333081,2.05099,2.08181,0.862808,0
-0.925774,2.16268,1.70913,-1.04367,1.06238,1.01969,1
0.696379,-2.37507,-1.88222,1.03219,-2.19422,-1.94006,0
-1.9062,-2.55063,-0.0368063,-2.99708,0.774434,-1.50575,1
-1.52975,0.522861,0.0307929,-0.277554,2.22755,-2.99144,0
-3.09773,0.567376,-1.50897,-1.31239,-2.49231,-2.77909,0
-2.53021,-1.13468,-0.450178,0.495559,0.40285,-2.50105,0
-0.914807,0.293803,0.78046,2.65919,2.83318,-2.77067,0
-0.114375,-2.11157,-1.99387,-0.328345,0.761804,-2.78109,1
1.66337,-2.78591,-1.25223,-2.87367,-1.88909,1.84593,0
0.315239,-0.673386,-1.34478,1.27439,-0.0569027,0.683524,1
2.99324,0.180895,1.16871,2.10429,1.62803,-0.917366,1
2.68968,0.115225,-1.85777,1.1921,1.98227,1.49916,0
0.654468,-0.600729,1.66876,1.05972,0.232468,1.53908,0
-1.98536,2.04827,-1.20583,1.76095,1.68542,-0.318017,0
2.57405,2.56939,1.12412,1.4821,0.890741,1.76054,0
0.886751,1.40467,0.609275,2.85171,-2.93353,2.88012,1
-2.37928,2.83635,2.57332,-1.54102,0.0651901,1.56347,1
0.358786,0.642249,1.16504,1.03459,1.899,-0.320431,0
-1.74706,0.45033,1.57392,-0.905423,-0.891072,-0.475833,0
-0.973795,2.21188,-2.66217,-1.56542,2.95476,0.613768,1
0.464186,2.99086,-0.75345,0.835967,1.66844,-2.01079,1
0.376754,1.46434,-0.593804,1.59213,-2.00538,1.68725,0
-2.47675,0.924998,1.33662,-0.203302,-0.702748,-2.82934,1
3.0005,-0.929572,1.76217,2.78076,2.30793,1.32592,1
-0.84167,-1.27558,1.35647,-2.98202,-1.02786,-0.430531,1
-0.756527,0.783328,1.6709,-2.66504,0.224959,-0.969574,0
0.967662,-1.53607,2.35403,1.87599,-1.64514,2.47136,0
2.3649,-1.73779,-2.59164,2.60946,-1.26847,0.441935,0
-0.918512,2.39118,-0.371294,-2.13281,-0.733173,1.83583,1
2.84464,-0.405551,1.85288,0.962922,2.10577,2.26879,0
-0.218946,-2.37407,0.800036,-2.95484,-1.70843,-2.71009,0
0.501363,-0.648031,-2.78463,2.67866,1.97266,1.74583,0
2.68185,-0.831724,0.606304,3.11327,2.97442,-0.643999,1
-0.557781,-0.642853,-0.0508603,2.38975,2.94854,1.98886,0
2.50646,2.26027,-1.29137,-3.08172,-2.37908,1.13076,1
-2.47515,0.48421,-2.06827,0.448397,-0.939905,2.11496,1
-2.36328,2.45665,-1.15426,1.45809,3.03176,2.15806,1
1.30662,2.8313,-2.50573,-1.2763,1.83898,-0.185109,1
0.123442,2.53535,3.06358,-2.60643,0.144166,-1.77301,1
2.51541,2.61108,3.07875,1.01249,-1.24058,0.506443,1
-0.0705312,2.83678,3.13824,-1.82771,1.80477,-2.77131,1
0.577813,-2.63548,0.0846673,-1.5986,1.35138,1.46126,1
-0.780619,-2.49705,1.58626,-3.05987,-2.62073,-1.68034,0
2.18754,-2.44147,0.931883,1.06508,-0.445892,2.10419,0
-0.861023,1.94296,1.6825,1.35838,-2.00009,1.06973,1
-0.403841,-0.0645076,-1.89828,0.024539,-1.96293,-2.15761,1
0.858951,-1.96183,-2.11611,2.24709,-2.70366,-1.72714,0
-2.55188,0.396974,2.18875,0.201456,0.092159,0.0841824,1
-1.53984,2.979,-1.48503,3.08821,0.140024,0.44917,1
-2.12467,0.675268,1.23149,2.31093,-0.629575,2.37085,0
1.62598,0.784453,-1.21129,-0.644581,-2.50363,3.03848,1
-0.24937,0.798305,-1.66905,1.32552,-0.00904386,-0.580624,0
-0.280162,-1.42579,-1.38505,2.59541,-2.32861,-1.85541,1
-0.892757,-2.69991,0.183027,-0.0450769,-1.44243,-1.60068,0
0.517454,1.34797,-0.395806,0.792827,0.0733794,0.251956,0
-1.7988,0.178845,2.26921,2.86794,-2.99933,-0.0260311,1
-2.83092,-0.512381,-0.529234,2.66312,-2.45413,-1.66792,1
2.69148,2.94582,-1.74294,2.67293,0.205185,-0.663278,0
1.13443,-2.21835,3.09727,1.41933,2.60241,2.83836,0
-2.88832,-0.938082,2.13108,-0.218155,-1.17907,0.581865,1
0.460858,-2.6603,-1.27483,2.53003,-0.775113,-2.27558,0
1.73996,0.240454,-1.95157,0.837234,-1.10618,0.0485476,0
0.742195,-2.18196,-1.5991,-0.405429,-2.02449,3.11459,0
-2.17854,-2.73097,-2.50193,1.72574,0.681432,-2.50336,0
-0.453151,1.15217,1.66381,2.42321,-2.30071,-2.82106,1
-0.343777,1.97664,0.0427247,-1.36364,-0.621567,2.38934,1
0.837209,-0.925862,0.666473,2.69911,-2.7954,2.29739,0
2.64016,1.94092,-0.594497,1.37708,0.600396,1.97192,0
-3.00599,-1.79206,1.88187,-0.235081,-2.60071,-0.0819016,1
0.410636,3.00107,-2.09682,-0.00400142,-1.71813,-2.34895,0
-1.35526,0.86387,-1.47207,1.02402,1.17626,-1.73951,0
-3.09998,-1.89503,0.377485,-1.03272,-0.786669,-2.35139,0
-0.317131,2.7859,-0.612643,1.99952,0.644225,-0.0535846,0
-2.56415,1.93089,1.81198,-1.78377,-2.73713,-2.73039,0
0.839666,1.77322,-1.42537,1.98335,-2.92223,0.0931189,0
-3.12031,-0.573327,-3.0551,0.211345,-1.0884,2.07196,1
1.00086,-2.68823,-0.056762,-1.51028,2.45032,0.606174,1
-2.59242,1.47438,-1.69311,-1.62992,-1.00984,-3.03541,0
-1.96323,1.17389,2.28131,1.6763,-0.527318,-1.22289,1
2.09112,-2.8834,1.84539,-1.45103,-1.86262,-3.10023,1
1.99462,-3.09868,2.84524,-2.77895,-1.98281,0.788446,1
-1.02024,-2.27485,-0.114334,-0.262388,-2.77203,2.09481,1
-0.692163,-0.944606,-2.97561,-2.10716,2.95033,-0.668087,0
-1.16688,2.13151,-0.0809093,-0.53646,-1.97322,1.92022,1
-0.988456,0.00932582,-1.86571,1.08664,-1.04334,-0.00741188,0
-1.21606,2.87976,-2.07742,-1.41049,-2.04954,-1.47133,0
1.62375,0.349389,-2.04877,2.98997,1.13097,-2.04969,0
1.92944,-2.03516,-2.8504,-3.07477,-3.10849,-1.87421,0
-1.43948,1.06461,-0.508334,2.46239,0.309716,2.35828,1
-1.25743,-0.740299,2.22349,0.56232,-1.41342,-2.75191,1
1.96381,1.16152,-2.78996,-1.52661,2.20291,0.557619,0
1.58744,0.432281,-0.845927,1.46946,-3.10815,-2.51849,0
-0.888238,0.237466,-2.00846,2.79246,0.505233,1.27833,1
2.57908,0.62998,-1.14,-2.48844,0.55383,0.540828,0
-0.362729,-1.8094,1.45885,1.31677,-1.67707,-0.159452,0
-2.5648,-3.03478,-2.86817,0.304303,1.70804,0.705441,0
2.09393,2.31614,-0.843464,2.9714,2.58956,-2.47216,1
-1.23222,1.50645,0.203885,-1.58973,1.80134,-0.100687,1
-1.42829,3.0323,1.14167,1.95518,0.0465819,0.956786,1
-2.85565,1.65068,-3.06532,-1.49513,-3.07947,-2.98301,1
1.0323,0.992028,2.0665,1.35068,-1.97611,2.34234,1
2.50002,1.19454,1.90104,-1.90753,2.0122,0.297543,1
-1.17761,0.478665,0.699556,0.422003,0.616042,0.610702,1
-1.51676,-2.35675,1.78311,1.97618,1.28844,1.84245,1
-0.934457,-2.75786,-1.0442,-2.3725,-1.31115,2.09919,0
-0.306731,-2.20533,1.21582,3.0995,0.740337,-2.23917,0
-2.21462,2.59172,3.0903,-2.37623,1.73701,-2.34409,0
-1.06022,-2.79137,-1.88227,2.53104,1.12569,0.726195,1
1.98974,2.45978,0.762693,-0.216589,0.725492,-1.99866,0
2.67893,-1.72307,-0.551307,2.87337,-2.40604,1.22629,1
1.8461,-0.534461,1.2459,0.915178,2.62882,-0.7671,0
-1.72354,-0.756757,-1.497,-0.398621,-0.36698,1.15055,0
0.95144,1.30022,2.9873,2.26656,-0.597238,-3.08886,0
-2.38512,-0.229528,0.103883,-1.65328,-0.43204,-1.90768,1
1.52706,-3.04257,1.06994,-0.951765,1.20442,1.82607,0
-1.55339,1.17903,2.33985,-0.714768,2.93034,2.49084,1
0.489366,1.58564,-0.948145,-2.61508,3.08995,-2.46745,1
1.75874,-1.13861,-2.61821,-1.91848,1.63944,-2.94051,1
0.766141,0.719163,0.646772,-2.08486,-1.4199,1.23513,1
-1.16398,0.613618,1.65198,-0.360235,0.38622,2.6247,0
3.11233,-1.7469,-2.62216,0.213287,1.42642,2.00237,0
-2.94857,-1.75826,3.10304,2.36137,-0.802263,-1.02784,0
2.70005,1.94008,0.430698,1.90704,-0.565348,-2.24515,1
-1.03638,1.01333,3.07481,-0.207103,0.108032,-0.83211,1
-0.652033,-0.885888,3.11013,-2.3558,-2.66646,-1.31351,1
-0.0346376,1.64424,-2.21274,0.517498,-2.39215,-1.99819,1
2.39012,-0.133816,1.97873,-2.66565,2.37696,-2.5022,1
-1.45336,2.77429,2.79313,-3.05072,1.79175,-0.142377,0
-1.80389,-2.13899,-0.780322,-1.76153,0.471706,-2.35853,0
-1.39479,3.05198,0.661836,1.38566,2.4284,-2.87352,0
-1.29709,1.07819,0.884234,-2.47117,-1.96539,-2.46143,1
2.88249,-1.91189,2.30747,0.484185,2.78905,0.68434,1
0.76478,-0.646392,-1.36209,0.930753,-1.19452,-0.382297,0
-2.69479,0.253728,0.377413,0.336454,0.231135,-0.360394,0
-1.89052,0.194103,-2.33308,0.39108,0.635857,-2.79293,0
2.68411,3.04589,0.402004,-2.80501,-0.403229,-1.11876,1
0.314561,2.80084,1.60544,-0.628347,-1.41492,0.93523,0
-0.885434,-1.861,-2.18276,-2.79293,-0.574345,1.00664,0
2.48763,-1.62429,3.12337,0.302015,0.639588,-2.91876,0
-2.33997,0.030843,-1.89093,1.99147,0.843367,-2.75754,1
-2.38333,3.09768,2.22566,1.90374,1.76552,2.10145,0
1.17561,-2.34133,2.24337,1.70509,-2.04725,-1.09908,0
1.33185,-2.88804,2.2813,-1.50006,-0.145965,-2.17615,0
2.46117,-0.589176,2.40698,-2.57771,3.06524,2.32093,0
2.21749,0.733564,2.7234,-2.06081,-1.70191,-2.63282,0
-1.17311,-0.991246,-2.93164,0.775265,0.602168,2.80483,1
0.97809,2.16509,2.84171,-1.35682,1.33808,-0.620814,1
-2.23149,1.85042,1.7482,0.83471,-1.42674,2.94882,1
3.07601,-0.951309,-2.12225,0.45572,-2.17213,-1.10735,0
-1.77518,-2.83312,-1.51849,1.50976,-2.05724,-2.99141,1
-1.07923,-2.7935,-1.5633,-3.07669,-1.77372,-1.34196,0
1.40737,0.743541,-0.872996,-3.05081,2.70713,-0.501851,0
3.12171,-1.04059,2.24439,2.46435,2.97385,-0.793739,0
-2.27644,1.93045,0.195276,-2.31313,2.06235,0.238184,1
-0.451471,0.0851779,1.03005,-1.6405,0.247003,2.55794,0
-2.98387,-0.0812196,0.284253,-0.34952,-0.69313,2.95726,0
-0.413111,-0.794897,-2.36965,-1.52448,0.76105,-0.150658,0
-0.340793,1.64181,-1.36889,2.32858,2.06087,0.866471,0
2.84919,-1.53656,3.07854,-0.0142912,1.9788,2.88578,1
-1.51453,-2.39532,-2.59427,-0.287387,-3.06456,1.20718,1
1.05496,1.61124,-0.287805,-3.09709,0.173008,-0.878585,0
0.92002,-0.764244,1.12613,0.220487,0.000209017,-2.52683,1
1.814,3.12972,0.101772,-1.83759,0.160048,-2.98731,0
0.354622,1.40678,0.0973747,-1.65648,3.03476,-0.182663,1
0.193869,1.55206,1.40539,-3.12502,2.36879,0.384827,1
2.50459,-1.31609,1.45462,1.17524,-0.00212664,1.80244,1
-2.26684,2.06585,-3.02133,0.21511,-1.22442,0.135902,1
1.38131,-1.65434,-2.58551,1.11957,2.31078,-2.23093,1
-2.93203,1.42992,-0.0949725,-0.45506,-0.00989076,1.89042,0
-0.251935,-1.54058,1.25422,3.02213,-2.45537,-2.81219,1
-2.37101,1.00452,2.40822,1.51836,-3.13644,0.736447,0
-0.985473,0.101182,-0.877413,1.93517,-1.73749,0.317567,1
-0.603836,-3.13692,0.0302453,3.01192,-2.7095,2.38612,1
2.98054,2.18321,0.612126,2.31208,0.369447,-0.659126,0
-0.93727,-1.04778,1.85033,-2.85146,-1.89454,-2.91675,1
-1.6275,1.41242,-1.78322,1.02052,2.40059,2.63169,0
-1.41612,-2.76065,-0.474672,-0.787856,-0.876195,-0.449352,1
-0.23911,-1.44043,-1.64983,0.165431,2.78329,-1.26723,0
1.4367,-1.99572,2.09361,-0.821952,-1.08039,-1.68957,0
-0.247774,3.00699,0.605896,-0.93836,1.11819,1.69406,0
-2.38629,-1.80671,1.25268,-0.20195,0.75238,-0.317968,0
0.87993,2.46774,1.19309,1.89286,0.172092,1.0345,0
2.50889,-1.8104,1.9052,2.09882,2.04779,-0.598198,1
-2.55133,-1.08323,1.21017,3.0553,-2.16799,2.08629,1
-2.19343,-0.335864,1.94378,3.07141,1.64692,-0.79491,0
2.83126,2.01998,1.80256,-3.06039,0.761281,2.73748,0
-1.52477,0.00686982,3.01922,-2.43892,1.72688,-2.89165,1
-2.60079,-1.66434,3.07473,1.54631,2.50032,-1.79868,1
1.98899,-2.83757,-1.87471,-2.76862,2.92956,1.40154,1
-3.01323,0.819668,-1.64567,0.124406,-2.87346,2.03272,1
-0.200302,1.22982,2.6281,1.4799,1.18648,1.89842,1
-2.80434,1.85268,-1.07988,1.18129,2.63703,0.530216,1
-2.54726,-1.84135,2.88877,-1.77411,-2.40169,2.64657,1
-0.663971,0.0933231,-2.4929,2.00688,2.90681,0.295475,1
0.121675,-3.13721,0.117442,-1.44982,3.05221,-1.56137,1
-2.84026,0.646984,1.76703,-3.07317,-2.77017,1.06626,0
-0.885425,0.995735,0.150243,3.12903,0.0427068,2.039,1
-0.520829,-0.366147,0.0862525,1.57267,-2.73589,2.9402,0
